time,latitude,longitude,dir
2025-10-29T20:30:54.433429+00:00,58.425020333333336,15.496166833333334,NE
2025-10-29T20:30:55.434368+00:00,58.424942333333334,15.496297,NE
2025-10-29T20:30:56.433562+00:00,58.42490466666667,15.496401,NE
2025-10-29T20:30:57.430580+00:00,58.4248875,15.496477,NE
2025-10-29T20:30:58.434510+00:00,58.424843333333335,15.496574666666667,NE
2025-10-29T20:30:59.430566+00:00,58.42483033333333,15.496683166666667,NE
2025-10-29T20:31:00.434608+00:00,58.42483266666667,15.496788666666667,NE
2025-10-29T20:31:01.431654+00:00,58.42488866666667,15.496902666666667,NE
2025-10-29T20:31:39.428429+00:00,58.42525783333333,15.5002525,NE
2025-10-29T20:31:40.432474+00:00,58.4249505,15.500512666666667,NE
2025-10-29T20:31:41.430601+00:00,58.42483383333333,15.500591,NE
2025-10-29T20:31:42.433569+00:00,58.424752833333336,15.500668,NE
2025-10-29T20:31:43.430622+00:00,58.42467466666667,15.5007635,NE
2025-10-29T20:31:44.433659+00:00,58.424497833333334,15.500771833333333,NE
2025-10-29T20:31:45.432710+00:00,58.42433666666667,15.500779166666666,NE
2025-10-29T20:31:46.434753+00:00,58.42420116666667,15.500806,NE
2025-10-29T20:31:47.431873+00:00,58.424081,15.500832833333334,NE
2025-10-29T20:31:48.433065+00:00,58.4239745,15.500869666666667,NE
2025-10-29T20:31:49.432912+00:00,58.423879,15.500911,NE
2025-10-29T20:31:50.431962+00:00,58.42379233333333,15.500962833333332,NE
2025-10-29T20:31:51.437990+00:00,58.42369766666667,15.500995833333333,NE
2025-10-29T20:31:52.435039+00:00,58.42360933333333,15.501041,NE
2025-10-29T20:31:53.431087+00:00,58.423551,15.501119166666667,NE
2025-10-29T20:31:54.434145+00:00,58.423506,15.501193333333333,NE
2025-10-29T20:31:55.432176+00:00,58.42345183333333,15.501262666666667,NE
2025-10-29T20:31:56.434194+00:00,58.42339833333333,15.501333833333334,NE
2025-10-29T20:31:57.430284+00:00,58.423369666666666,15.501408166666666,NE
2025-10-29T20:31:58.432315+00:00,58.423338666666666,15.501488833333333,NE
2025-10-29T20:31:59.432315+00:00,58.42330966666667,15.5015605,NE
2025-10-29T20:32:00.432338+00:00,58.423273,15.5016255,NE
2025-10-29T20:32:01.429491+00:00,58.42322466666667,15.501698166666667,NE
2025-10-29T20:32:02.432690+00:00,58.423184166666665,15.501773333333333,NE
2025-10-29T20:32:03.432598+00:00,58.42313883333333,15.501849333333332,NE
2025-10-29T20:32:04.433612+00:00,58.42310783333333,15.501941333333333,NE
2025-10-29T20:32:05.431658+00:00,58.4230455,15.502009833333334,NE
2025-10-29T20:32:06.432702+00:00,58.42300933333333,15.502079333333333,NE
2025-10-29T20:32:07.434744+00:00,58.422967,15.502147833333334,NE
2025-10-29T20:32:08.433797+00:00,58.4229225,15.502219666666667,NE
2025-10-29T20:32:09.434750+00:00,58.42289433333333,15.502303166666668,NE
